reset_n registers                  ini.pc   ini.adjustment ini.left_value ini.right_value ini.destination ini.operation ini.adjustment_operation ini.destination_is_memory ini.has_flushed ini.is_valid outi.hold  :  expected_ini.hold expected_outi.pc expected_outi.adjustment expected_outi.destination_value expected_outi.destination expected_outi.flags expected_outi.destination_is_memory expected_outi.has_flushed expected_outi.is_valid
1       44444444,44444444,44444444 44444444 00000004       44444444       88888888        00              0             011                      0                         0               1            0          :  0                 44444444         00000000                 40888888                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              0             1XX                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              0             1XX                      0                         0               1            0          :  0                 44444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              0             1XX                      0                         0               1            0          :  0                 44444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              0             1XX                      0                         0               1            0          :  0                 44444444         00000000                 88888888                        00                        0110                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       00000000       00000000        00              0             1XX                      0                         0               1            0          :  0                 44444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       44444444       00000000        00              0             1XX                      0                         0               1            0          :  0                 44444444         00000000                 88888888                        00                        0110                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       00000000       44444444        00              0             1XX                      0                         0               1            0          :  0                 44444444         00000000                 88888888                        00                        0100                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       44444444       44444444        00              0             1XX                      0                         0               1            0          :  0                 44444444         00000000                 CCCCCCCC                        00                        0100                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       00000000        00              1             000                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              1             000                      0                         0               1            0          :  0                 44444444         00000000                 00000001                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              1             000                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              1             000                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              1             000                      0                         0               1            0          :  0                 44444444         00000000                 88888889                        00                        0110                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       00000000        00              1             000                      0                         0               1            0          :  0                 44444444         00000000                 00000001                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       00000000        00              1             000                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       44444444        00              1             000                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       44444444        00              1             000                      0                         0               1            0          :  0                 44444444         00000000                 88888889                        00                        0110                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              1             001                      0                         0               1            0          :  0                 44444444         00000000                 00000001                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              1             001                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              1             001                      0                         0               1            0          :  0                 44444444         00000000                 88888889                        00                        0100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              1             001                      0                         0               1            0          :  0                 44444444         00000000                 CCCCCCCD                        00                        0100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       00000000        00              1             001                      0                         0               1            0          :  0                 44444444         00000000                 00000001                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       00000000        00              1             001                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       44444444        00              1             001                      0                         0               1            0          :  0                 44444444         00000000                 88888881                        00                        0100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       44444444        00              1             001                      0                         0               1            0          :  0                 44444444         00000000                 CCCCCCC5                        00                        0100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              1             010                      0                         0               1            0          :  0                 44444444         00000000                 00000001                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              1             010                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              1             010                      0                         0               1            0          :  0                 44444444         00000000                 22222223                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              1             010                      0                         0               1            0          :  0                 44444444         00000000                 66666667                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       88888888        00              1             010                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       88888888        00              1             010                      0                         0               1            0          :  0                 44444444         00000000                 88888889                        00                        0110                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       00000000        00              1             010                      0                         0               1            0          :  0                 44444444         00000000                 00000001                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       00000000        00              1             010                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       44444444        00              1             010                      0                         0               1            0          :  0                 44444444         00000000                 02222223                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       44444444        00              1             010                      0                         0               1            0          :  0                 44444444         00000000                 46666667                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       88888888        00              1             010                      0                         0               1            0          :  0                 44444444         00000000                 04444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       88888888        00              1             010                      0                         0               1            0          :  0                 44444444         00000000                 48888889                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              1             011                      0                         0               1            0          :  0                 44444444         00000000                 00000001                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              1             011                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              1             011                      0                         0               1            0          :  0                 44444444         00000000                 22222223                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              1             011                      0                         0               1            0          :  0                 44444444         00000000                 66666667                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       88888888        00              1             011                      0                         0               1            0          :  0                 44444444         00000000                 C4444445                        00                        0100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       88888888        00              1             011                      0                         0               1            0          :  0                 44444444         00000000                 08888889                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       00000000        00              1             011                      0                         0               1            0          :  0                 44444444         00000000                 00000001                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       00000000        00              1             011                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       44444444        00              1             011                      0                         0               1            0          :  0                 44444444         00000000                 02222223                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       44444444        00              1             011                      0                         0               1            0          :  0                 44444444         00000000                 46666667                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       88888888        00              1             011                      0                         0               1            0          :  0                 44444444         00000000                 FC444445                        00                        0100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       88888888        00              1             011                      0                         0               1            0          :  0                 44444444         00000000                 40888889                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              1             1XX                      0                         0               1            0          :  0                 44444444         00000000                 00000001                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              1             1XX                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              1             1XX                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              1             1XX                      0                         0               1            0          :  0                 44444444         00000000                 88888889                        00                        0110                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       00000000       00000000        00              1             1XX                      0                         0               1            0          :  0                 44444444         00000000                 44444445                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       44444444       00000000        00              1             1XX                      0                         0               1            0          :  0                 44444444         00000000                 88888889                        00                        0110                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       00000000       44444444        00              1             1XX                      0                         0               1            0          :  0                 44444444         00000000                 88888889                        00                        0100                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       44444444       44444444        00              1             1XX                      0                         0               1            0          :  0                 44444444         00000000                 CCCCCCCD                        00                        0100                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       00000001       BBBBBBBB        00              1             1XX                      0                         0               1            0          :  0                 44444444         00000000                 00000001                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       00000000       BBBBBBBB        00              1             1XX                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        1001                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       00000000        00              2             000                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              2             000                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              2             000                      0                         0               1            0          :  0                 44444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              2             000                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBC                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              2             000                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       00000000        00              2             000                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       00000000        00              2             000                      0                         0               1            0          :  0                 44444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       44444444        00              2             000                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBC                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       44444444        00              2             000                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              2             001                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              2             001                      0                         0               1            0          :  0                 44444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              2             001                      0                         0               1            0          :  0                 44444444         00000000                 77777778                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              2             001                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBC                        00                        1110                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       00000000        00              2             001                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       00000000        00              2             001                      0                         0               1            0          :  0                 44444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       44444444        00              2             001                      0                         0               1            0          :  0                 44444444         00000000                 77777780                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       44444444        00              2             001                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBC4                        00                        1110                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              2             010                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              2             010                      0                         0               1            0          :  0                 44444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              2             010                      0                         0               1            0          :  0                 44444444         00000000                 DDDDDDDE                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              2             010                      0                         0               1            0          :  0                 44444444         00000000                 22222222                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       88888888        00              2             010                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBC                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       88888888        00              2             010                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       00000000        00              2             010                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       00000000        00              2             010                      0                         0               1            0          :  0                 44444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       44444444        00              2             010                      0                         0               1            0          :  0                 44444444         00000000                 FDDDDDDE                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       44444444        00              2             010                      0                         0               1            0          :  0                 44444444         00000000                 42222222                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       88888888        00              2             010                      0                         0               1            0          :  0                 44444444         00000000                 FBBBBBBC                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       88888888        00              2             010                      0                         0               1            0          :  0                 44444444         00000000                 40000000                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              2             011                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              2             011                      0                         0               1            0          :  0                 44444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              2             011                      0                         0               1            0          :  0                 44444444         00000000                 DDDDDDDE                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              2             011                      0                         0               1            0          :  0                 44444444         00000000                 22222222                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       88888888        00              2             011                      0                         0               1            0          :  0                 44444444         00000000                 3BBBBBBC                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       88888888        00              2             011                      0                         0               1            0          :  0                 44444444         00000000                 80000000                        00                        1110                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       00000000        00              2             011                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       00000000        00              2             011                      0                         0               1            0          :  0                 44444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       44444444        00              2             011                      0                         0               1            0          :  0                 44444444         00000000                 FDDDDDDE                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       44444444        00              2             011                      0                         0               1            0          :  0                 44444444         00000000                 42222222                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       00000000       88888888        00              2             011                      0                         0               1            0          :  0                 44444444         00000000                 03BBBBBC                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000004       44444444       88888888        00              2             011                      0                         0               1            0          :  0                 44444444         00000000                 48000000                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       00000000        00              2             1XX                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       00000000        00              2             1XX                      0                         0               1            0          :  0                 44444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       00000000       44444444        00              2             1XX                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBC                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 00000000       44444444       44444444        00              2             1XX                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       00000000       00000000        00              2             1XX                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBC                        00                        1100                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       44444444       00000000        00              2             1XX                      0                         0               1            0          :  0                 44444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       00000000       44444444        00              2             1XX                      0                         0               1            0          :  0                 44444444         00000000                 77777778                        00                        1000                0                                   0						  1
1       44444444,44444444,44444444 44444444 44444444       44444444       44444444        00              2             1XX                      0                         0               1            0          :  0                 44444444         00000000                 BBBBBBBC                        00                        1110                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       00000000        00              3             000                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       44444444       00000000        00              3             000                      0                         0               1            0          :  0                 04444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       44444444        00              3             000                      0                         0               1            0          :  0                 04444444         00000000                 BBBBBBBC                        00                        1100                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       44444444       44444444        00              3             000                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       00000000       00000000        00              3             000                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       44444444       00000000        00              3             000                      0                         0               1            0          :  0                 04444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       00000000       44444444        00              3             000                      0                         0               1            0          :  0                 04444444         00000000                 BBBBBBBC                        00                        1100                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       44444444       44444444        00              3             000                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       00000000        00              3             001                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       44444444       00000000        00              3             001                      0                         0               1            0          :  0                 04444444         00000000                 44444444                        00                        0000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       00000000       44444444        00              3             001                      0                         0               1            0          :  0                 04444444         00000000                 77777778                        00                        1000                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000000       44444444       44444444        00              3             001                      0                         0               1            0          :  0                 04444444         00000000                 BBBBBBBC                        00                        1110                0                                   0						  1
1       04444444,04444444,04444444 04444444 00000004       00000000       00000000        00              3             001                      0                         0               1            0          :  0                 04444444         00000000                 00000000                        00                        0001                0                                   0						  1
